Unnamed: 0	start_time	end_time	low_freq	high_freq	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
0	38.3585	38.3671	39218.0	51738.0	Pipistrellus nathusii	0.539	0.614	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
0	38.3585	38.3671	39218.0	51738.0	Pipistrellus nathusii	0.539	0.614	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
1	38.5705	38.5808	38359.0	52237.0	Pipistrellus nathusii	0.604	0.652	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
1	38.5705	38.5808	38359.0	52237.0	Pipistrellus nathusii	0.604	0.652	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
2	38.6675	38.6813	24609.0	28207.0	Nyctalus leisleri	0.46	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
2	38.6675	38.6813	24609.0	28207.0	Nyctalus leisleri	0.46	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
3	38.6735	38.6821	39218.0	55232.0	Pipistrellus nathusii	0.662	0.725	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
3	38.6735	38.6821	39218.0	55232.0	Pipistrellus nathusii	0.662	0.725	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
4	38.7625	38.7703	39218.0	51833.0	Pipistrellus nathusii	0.633	0.701	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
4	38.7625	38.7703	39218.0	51833.0	Pipistrellus nathusii	0.633	0.701	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
5	38.8685	38.8774	38359.0	48924.0	Pipistrellus nathusii	0.616	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
5	38.8685	38.8774	38359.0	48924.0	Pipistrellus nathusii	0.616	0.67	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
6	38.9665	38.9753	40078.0	52521.0	Pipistrellus nathusii	0.579	0.669	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
6	38.9665	38.9753	40078.0	52521.0	Pipistrellus nathusii	0.579	0.669	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
7	39.0615	39.0703	39218.0	52060.0	Pipistrellus nathusii	0.58	0.675	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
7	39.0615	39.0703	39218.0	52060.0	Pipistrellus nathusii	0.58	0.675	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
8	39.1605	39.1691	37500.0	47514.0	Pipistrellus nathusii	0.568	0.631	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
8	39.1605	39.1691	37500.0	47514.0	Pipistrellus nathusii	0.568	0.631	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
9	39.2625	39.2708	39218.0	52191.0	Pipistrellus nathusii	0.653	0.703	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
9	39.2625	39.2708	39218.0	52191.0	Pipistrellus nathusii	0.653	0.703	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
10	39.3355	39.3439	40078.0	56808.0	Pipistrellus nathusii	0.614	0.69	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
10	39.3355	39.3439	40078.0	56808.0	Pipistrellus nathusii	0.614	0.69	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
11	39.4425	39.4518	38359.0	51166.0	Pipistrellus nathusii	0.612	0.691	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
11	39.4425	39.4518	38359.0	51166.0	Pipistrellus nathusii	0.612	0.691	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
12	39.5575	39.565	40078.0	53645.0	Pipistrellus nathusii	0.671	0.719	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
12	39.5575	39.565	40078.0	53645.0	Pipistrellus nathusii	0.671	0.719	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
13	39.8355	39.8441	39218.0	52235.0	Pipistrellus nathusii	0.618	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
13	39.8355	39.8441	39218.0	52235.0	Pipistrellus nathusii	0.618	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
14	40.1015	40.1111	40078.0	49986.0	Pipistrellus nathusii	0.486	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
14	40.1015	40.1111	40078.0	49986.0	Pipistrellus nathusii	0.486	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
15	41.5305	41.541	37500.0	49316.0	Pipistrellus nathusii	0.514	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
15	41.5305	41.541	37500.0	49316.0	Pipistrellus nathusii	0.514	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
16	43.8765	43.8928	24609.0	27341.0	Nyctalus leisleri	0.505	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
16	43.8765	43.8928	24609.0	27341.0	Nyctalus leisleri	0.505	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
17	44.6845	44.7003	24609.0	28029.0	Nyctalus leisleri	0.532	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
17	44.6845	44.7003	24609.0	28029.0	Nyctalus leisleri	0.532	0.638	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
18	45.0695	45.0787	36640.0	42305.0	Pipistrellus nathusii	0.482	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
18	45.0695	45.0787	36640.0	42305.0	Pipistrellus nathusii	0.482	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
19	45.3895	45.3997	35781.0	41498.0	Pipistrellus nathusii	0.479	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
19	45.3895	45.3997	35781.0	41498.0	Pipistrellus nathusii	0.479	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
20	45.8255	45.8354	35781.0	43953.0	Pipistrellus nathusii	0.449	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
20	45.8255	45.8354	35781.0	43953.0	Pipistrellus nathusii	0.449	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
21	47.0915	47.1107	23750.0	30821.0	Eptesicus serotinus	0.23	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
21	47.0915	47.1107	23750.0	30821.0	Eptesicus serotinus	0.23	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
22	47.2415	47.2506	34921.0	40595.0	Pipistrellus nathusii	0.312	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
22	47.2415	47.2506	34921.0	40595.0	Pipistrellus nathusii	0.312	0.655	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
23	47.2965	47.3146	24609.0	30329.0	Nyctalus leisleri	0.264	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
23	47.2965	47.3146	24609.0	30329.0	Nyctalus leisleri	0.264	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
24	47.5465	47.5603	25468.0	32909.0	Nyctalus leisleri	0.269	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
24	47.5465	47.5603	25468.0	32909.0	Nyctalus leisleri	0.269	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
25	47.6585	47.669	35781.0	41268.0	Pipistrellus nathusii	0.269	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
25	47.6585	47.669	35781.0	41268.0	Pipistrellus nathusii	0.269	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
26	47.7145	47.729600000000005	25468.0	30509.0	Nyctalus leisleri	0.387	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
26	47.7145	47.729600000000005	25468.0	30509.0	Nyctalus leisleri	0.387	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
27	47.9935	48.0045	34921.0	41516.0	Nyctalus leisleri	0.188	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
27	47.9935	48.0045	34921.0	41516.0	Nyctalus leisleri	0.188	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
28	183.7705	183.7804	35781.0	41620.0	Pipistrellus nathusii	0.31	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
28	183.7705	183.7804	35781.0	41620.0	Pipistrellus nathusii	0.31	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
29	184.4605	184.4701	39218.0	45551.0	Pipistrellus nathusii	0.48	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
29	184.4605	184.4701	39218.0	45551.0	Pipistrellus nathusii	0.48	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
30	184.8435	184.8544	36640.0	47465.0	Pipistrellus nathusii	0.426	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
30	184.8435	184.8544	36640.0	47465.0	Pipistrellus nathusii	0.426	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
31	185.1425	185.1513	36640.0	47495.0	Pipistrellus nathusii	0.5	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
31	185.1425	185.1513	36640.0	47495.0	Pipistrellus nathusii	0.5	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
32	185.4335	185.4462	35781.0	47975.0	Pipistrellus nathusii	0.474	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
32	185.4335	185.4462	35781.0	47975.0	Pipistrellus nathusii	0.474	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
33	252.2225	252.2347	35781.0	52949.0	Pipistrellus nathusii	0.478	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
33	252.2225	252.2347	35781.0	52949.0	Pipistrellus nathusii	0.478	0.568	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
34	252.3305	252.3422	34921.0	44164.0	Pipistrellus nathusii	0.48	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
34	252.3305	252.3422	34921.0	44164.0	Pipistrellus nathusii	0.48	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
35	252.8345	252.8475	34921.0	52541.0	Pipistrellus nathusii	0.374	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
35	252.8345	252.8475	34921.0	52541.0	Pipistrellus nathusii	0.374	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
36	253.1355	253.1479	34921.0	51958.0	Pipistrellus nathusii	0.374	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
36	253.1355	253.1479	34921.0	51958.0	Pipistrellus nathusii	0.374	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
37	253.4345	253.4487	34921.0	51291.0	Pipistrellus nathusii	0.266	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
37	253.4345	253.4487	34921.0	51291.0	Pipistrellus nathusii	0.266	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
38	254.1405	254.153	35781.0	51026.0	Pipistrellus nathusii	0.461	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
38	254.1405	254.153	35781.0	51026.0	Pipistrellus nathusii	0.461	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
39	254.2345	254.2457	35781.0	49059.0	Pipistrellus nathusii	0.499	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
39	254.2345	254.2457	35781.0	49059.0	Pipistrellus nathusii	0.499	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
40	254.4355	254.4461	36640.0	52762.0	Pipistrellus nathusii	0.446	0.53	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
40	254.4355	254.4461	36640.0	52762.0	Pipistrellus nathusii	0.446	0.53	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
41	255.0265	255.0397	34921.0	50546.0	Pipistrellus nathusii	0.348	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
41	255.0265	255.0397	34921.0	50546.0	Pipistrellus nathusii	0.348	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
42	255.5975	255.6082	36640.0	42328.0	Pipistrellus nathusii	0.485	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
42	255.5975	255.6082	36640.0	42328.0	Pipistrellus nathusii	0.485	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
43	258.1105	258.121	38359.0	43992.0	Pipistrellus nathusii	0.477	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
43	258.1105	258.121	38359.0	43992.0	Pipistrellus nathusii	0.477	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
44	258.2135	258.2228	37500.0	43856.0	Pipistrellus nathusii	0.527	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
44	258.2135	258.2228	37500.0	43856.0	Pipistrellus nathusii	0.527	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
45	258.4035	258.4126	38359.0	44498.0	Pipistrellus nathusii	0.585	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
45	258.4035	258.4126	38359.0	44498.0	Pipistrellus nathusii	0.585	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
46	259.3575	259.365	40937.0	48936.0	Pipistrellus nathusii	0.574	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
46	259.3575	259.365	40937.0	48936.0	Pipistrellus nathusii	0.574	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
47	259.4415	259.4497	39218.0	46151.0	Pipistrellus nathusii	0.489	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
47	259.4415	259.4497	39218.0	46151.0	Pipistrellus nathusii	0.489	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
48	259.5465	259.5547	39218.0	48982.0	Pipistrellus nathusii	0.533	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
48	259.5465	259.5547	39218.0	48982.0	Pipistrellus nathusii	0.533	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
49	259.6445	259.6526	38359.0	49133.0	Pipistrellus nathusii	0.537	0.624	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
49	259.6445	259.6526	38359.0	49133.0	Pipistrellus nathusii	0.537	0.624	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
50	259.7435	259.7547	36640.0	50604.0	Pipistrellus nathusii	0.304	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
50	259.7435	259.7547	36640.0	50604.0	Pipistrellus nathusii	0.304	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
51	259.8375	259.8479	36640.0	53476.0	Pipistrellus nathusii	0.462	0.603	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
51	259.8375	259.8479	36640.0	53476.0	Pipistrellus nathusii	0.462	0.603	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
52	259.9375	259.9464	38359.0	47476.0	Pipistrellus nathusii	0.428	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
52	259.9375	259.9464	38359.0	47476.0	Pipistrellus nathusii	0.428	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
53	260.0285	260.0374	39218.0	49737.0	Pipistrellus nathusii	0.533	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
53	260.0285	260.0374	39218.0	49737.0	Pipistrellus nathusii	0.533	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
54	260.1275	260.1351	38359.0	48984.0	Pipistrellus nathusii	0.482	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
54	260.1275	260.1351	38359.0	48984.0	Pipistrellus nathusii	0.482	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
55	260.2265	260.2346	39218.0	52792.0	Pipistrellus nathusii	0.594	0.679	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
55	260.2265	260.2346	39218.0	52792.0	Pipistrellus nathusii	0.594	0.679	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
56	260.3345	260.3422	39218.0	50522.0	Pipistrellus nathusii	0.597	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
56	260.3345	260.3422	39218.0	50522.0	Pipistrellus nathusii	0.597	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
57	260.4395	260.44780000000003	38359.0	51822.0	Pipistrellus nathusii	0.686	0.737	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
57	260.4395	260.44780000000003	38359.0	51822.0	Pipistrellus nathusii	0.686	0.737	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
58	260.7575	260.7687	39218.0	48089.0	Pipistrellus nathusii	0.456	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
58	260.7575	260.7687	39218.0	48089.0	Pipistrellus nathusii	0.456	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
59	262.4785	262.4896	36640.0	52683.0	Pipistrellus nathusii	0.516	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
59	262.4785	262.4896	36640.0	52683.0	Pipistrellus nathusii	0.516	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
60	262.5825	262.5933	37500.0	53291.0	Pipistrellus nathusii	0.373	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
60	262.5825	262.5933	37500.0	53291.0	Pipistrellus nathusii	0.373	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
61	262.7995	262.8099	38359.0	50677.0	Pipistrellus nathusii	0.539	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
61	262.7995	262.8099	38359.0	50677.0	Pipistrellus nathusii	0.539	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
62	263.2375	263.2471	38359.0	48190.0	Pipistrellus nathusii	0.619	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
62	263.2375	263.2471	38359.0	48190.0	Pipistrellus nathusii	0.619	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
63	273.7635	273.7825	23750.0	26963.0	Nyctalus leisleri	0.446	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
63	273.7635	273.7825	23750.0	26963.0	Nyctalus leisleri	0.446	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005
