Unnamed: 0	start_time	end_time	low_freq	high_freq	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
17	237.1345	237.1536	23750.0	28013.0	Nyctalus leisleri	0.394	0.51	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
18	237.5485	237.5674	23750.0	29181.0	Nyctalus leisleri	0.353	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
18	237.5485	237.5674	23750.0	29181.0	Nyctalus leisleri	0.353	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
19	237.8635	237.8786	24609.0	30245.0	Nyctalus leisleri	0.441	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
19	237.8635	237.8786	24609.0	30245.0	Nyctalus leisleri	0.441	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
20	240.2375	240.2501	25468.0	30763.0	Nyctalus leisleri	0.498	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
20	240.2375	240.2501	25468.0	30763.0	Nyctalus leisleri	0.498	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
21	240.3815	240.3963	24609.0	30835.0	Nyctalus leisleri	0.318	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
21	240.3815	240.3963	24609.0	30835.0	Nyctalus leisleri	0.318	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
22	240.6305	240.6457	24609.0	31416.0	Nyctalus leisleri	0.322	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
22	240.6305	240.6457	24609.0	31416.0	Nyctalus leisleri	0.322	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
23	240.8985	240.9153	24609.0	28495.0	Nyctalus leisleri	0.398	0.503	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
23	240.8985	240.9153	24609.0	28495.0	Nyctalus leisleri	0.398	0.503	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
24	241.0885	241.1025	24609.0	31132.0	Nyctalus leisleri	0.36	0.657	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
24	241.0885	241.1025	24609.0	31132.0	Nyctalus leisleri	0.36	0.657	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
25	241.3805	241.3955	24609.0	30131.0	Nyctalus leisleri	0.429	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
25	241.3805	241.3955	24609.0	30131.0	Nyctalus leisleri	0.429	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
26	241.6725	241.6901	23750.0	26757.0	Nyctalus leisleri	0.512	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
26	241.6725	241.6901	23750.0	26757.0	Nyctalus leisleri	0.512	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
27	242.3845	242.4017	23750.0	26712.0	Nyctalus leisleri	0.543	0.594	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
27	242.3845	242.4017	23750.0	26712.0	Nyctalus leisleri	0.543	0.594	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
28	242.6685	242.6848	24609.0	27844.0	Nyctalus leisleri	0.544	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
28	242.6685	242.6848	24609.0	27844.0	Nyctalus leisleri	0.544	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
29	252.5555	252.5632	40937.0	50016.0	Pipistrellus nathusii	0.555	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
29	252.5555	252.5632	40937.0	50016.0	Pipistrellus nathusii	0.555	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
30	252.6585	252.6656	40078.0	48433.0	Pipistrellus nathusii	0.532	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
30	252.6585	252.6656	40078.0	48433.0	Pipistrellus nathusii	0.532	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
31	252.7555	252.7647	40078.0	51122.0	Pipistrellus nathusii	0.548	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
31	252.7555	252.7647	40078.0	51122.0	Pipistrellus nathusii	0.548	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
32	252.8465	252.8571	40937.0	53130.0	Pipistrellus nathusii	0.47	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
32	252.8465	252.8571	40937.0	53130.0	Pipistrellus nathusii	0.47	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
33	252.9505	252.9587	39218.0	47468.0	Pipistrellus nathusii	0.523	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
33	252.9505	252.9587	39218.0	47468.0	Pipistrellus nathusii	0.523	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
34	253.0455	253.0538	40937.0	51895.0	Pipistrellus nathusii	0.572	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
34	253.0455	253.0538	40937.0	51895.0	Pipistrellus nathusii	0.572	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
35	253.1455	253.1546	40078.0	48459.0	Pipistrellus nathusii	0.489	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
35	253.1455	253.1546	40078.0	48459.0	Pipistrellus nathusii	0.489	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
36	253.2405	253.249	40937.0	51251.0	Pipistrellus nathusii	0.521	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
36	253.2405	253.249	40937.0	51251.0	Pipistrellus nathusii	0.521	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
37	253.3215	253.3297	41796.0	53083.0	Pipistrellus nathusii	0.517	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
37	253.3215	253.3297	41796.0	53083.0	Pipistrellus nathusii	0.517	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
38	253.4645	253.4719	41796.0	54389.0	Pipistrellus nathusii	0.525	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
38	253.4645	253.4719	41796.0	54389.0	Pipistrellus nathusii	0.525	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
39	253.5595	253.5675	40937.0	51004.0	Pipistrellus nathusii	0.531	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
39	253.5595	253.5675	40937.0	51004.0	Pipistrellus nathusii	0.531	0.629	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
40	253.6475	253.6573	40078.0	54085.0	Pipistrellus nathusii	0.519	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
40	253.6475	253.6573	40078.0	54085.0	Pipistrellus nathusii	0.519	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
41	253.7435	253.7528	40078.0	54142.0	Pipistrellus nathusii	0.504	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
41	253.7435	253.7528	40078.0	54142.0	Pipistrellus nathusii	0.504	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
42	253.9255	253.9337	40937.0	52096.0	Pipistrellus nathusii	0.485	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
42	253.9255	253.9337	40937.0	52096.0	Pipistrellus nathusii	0.485	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
43	254.0265	254.0338	39218.0	47371.0	Pipistrellus nathusii	0.523	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
43	254.0265	254.0338	39218.0	47371.0	Pipistrellus nathusii	0.523	0.566	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
44	254.1995	254.2084	40937.0	54457.0	Pipistrellus nathusii	0.667	0.702	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
44	254.1995	254.2084	40937.0	54457.0	Pipistrellus nathusii	0.667	0.702	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
45	254.3925	254.4006	40937.0	55139.0	Pipistrellus nathusii	0.589	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
45	254.3925	254.4006	40937.0	55139.0	Pipistrellus nathusii	0.589	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
46	254.5765	254.5867	40078.0	48861.0	Pipistrellus nathusii	0.51	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
46	254.5765	254.5867	40078.0	48861.0	Pipistrellus nathusii	0.51	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
47	254.6605	254.6704	40078.0	51685.0	Pipistrellus nathusii	0.518	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
47	254.6605	254.6704	40078.0	51685.0	Pipistrellus nathusii	0.518	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
48	254.7545	254.7628	39218.0	49206.0	Pipistrellus nathusii	0.536	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
48	254.7545	254.7628	39218.0	49206.0	Pipistrellus nathusii	0.536	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
49	254.8375	254.845	40078.0	54538.0	Pipistrellus nathusii	0.531	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
49	254.8375	254.845	40078.0	54538.0	Pipistrellus nathusii	0.531	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
50	254.9395	254.9472	38359.0	48039.0	Pipistrellus nathusii	0.455	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
50	254.9395	254.9472	38359.0	48039.0	Pipistrellus nathusii	0.455	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
51	255.0355	255.0433	39218.0	53627.0	Pipistrellus nathusii	0.592	0.64	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
51	255.0355	255.0433	39218.0	53627.0	Pipistrellus nathusii	0.592	0.64	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
52	255.1305	255.139	40078.0	51845.0	Pipistrellus nathusii	0.545	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
52	255.1305	255.139	40078.0	51845.0	Pipistrellus nathusii	0.545	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
53	255.2235	255.2338	40078.0	53638.0	Pipistrellus nathusii	0.567	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
53	255.2235	255.2338	40078.0	53638.0	Pipistrellus nathusii	0.567	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
54	255.4025	255.4116	40937.0	51002.0	Pipistrellus nathusii	0.457	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
54	255.4025	255.4116	40937.0	51002.0	Pipistrellus nathusii	0.457	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
55	255.7815	255.791	41796.0	48534.0	Pipistrellus nathusii	0.515	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
55	255.7815	255.791	41796.0	48534.0	Pipistrellus nathusii	0.515	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
56	255.8695	255.8781	40937.0	50125.0	Pipistrellus nathusii	0.474	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
56	255.8695	255.8781	40937.0	50125.0	Pipistrellus nathusii	0.474	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
57	256.0515	256.0603	40078.0	49398.0	Pipistrellus nathusii	0.513	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
57	256.0515	256.0603	40078.0	49398.0	Pipistrellus nathusii	0.513	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
58	256.4345	256.4435	40078.0	50093.0	Pipistrellus nathusii	0.546	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
58	256.4345	256.4435	40078.0	50093.0	Pipistrellus nathusii	0.546	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
59	257.6975	257.7047	39218.0	45825.0	Pipistrellus nathusii	0.41	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
59	257.6975	257.7047	39218.0	45825.0	Pipistrellus nathusii	0.41	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
60	258.3745	258.3821	40937.0	53887.0	Pipistrellus nathusii	0.473	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
60	258.3745	258.3821	40937.0	53887.0	Pipistrellus nathusii	0.473	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
61	258.8605	258.8695	40937.0	49710.0	Pipistrellus nathusii	0.515	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
61	258.8605	258.8695	40937.0	49710.0	Pipistrellus nathusii	0.515	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
62	259.0525	259.0619	40937.0	49845.0	Pipistrellus nathusii	0.585	0.653	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
62	259.0525	259.0619	40937.0	49845.0	Pipistrellus nathusii	0.585	0.653	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
63	259.1385	259.1473	41796.0	51198.0	Pipistrellus nathusii	0.531	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
63	259.1385	259.1473	41796.0	51198.0	Pipistrellus nathusii	0.531	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
64	259.2305	259.2425	41796.0	51715.0	Pipistrellus nathusii	0.46	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
64	259.2305	259.2425	41796.0	51715.0	Pipistrellus nathusii	0.46	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
65	259.5385	259.5499	41796.0	51842.0	Pipistrellus nathusii	0.485	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
65	259.5385	259.5499	41796.0	51842.0	Pipistrellus nathusii	0.485	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
66	259.6255	259.6374	41796.0	58209.0	Pipistrellus nathusii	0.475	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
66	259.6255	259.6374	41796.0	58209.0	Pipistrellus nathusii	0.475	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
67	260.6285	260.6379	44375.0	56423.0	Pipistrellus pipistrellus	0.289	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
67	260.6285	260.6379	44375.0	56423.0	Pipistrellus pipistrellus	0.289	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
68	260.7085	260.717	42656.0	53097.0	Pipistrellus nathusii	0.221	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
68	260.7085	260.717	42656.0	53097.0	Pipistrellus nathusii	0.221	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
69	260.9495	260.9583	42656.0	61119.0	Pipistrellus nathusii	0.181	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
69	260.9495	260.9583	42656.0	61119.0	Pipistrellus nathusii	0.181	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
70	261.3185	261.3292	40937.0	61482.0	Pipistrellus pipistrellus	0.185	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
70	261.3185	261.3292	40937.0	61482.0	Pipistrellus pipistrellus	0.185	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
71	261.4095	261.4184	43515.0	51622.0	Pipistrellus pipistrellus	0.273	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond		
