Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
252.2565	252.2647	40078.0	53718.0	Pipistrellus nathusii	0.562	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
252.3545	252.3646	40078.0	56115.0	Pipistrellus nathusii	0.459	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
252.8325	252.8385	41796.0	52414.0	Pipistrellus nathusii	0.567	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
253.3445	253.3509	40078.0	52500.0	Pipistrellus nathusii	0.424	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
253.4335	253.4409	38359.0	51773.0	Pipistrellus nathusii	0.416	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
254.4025	254.4118	41796.0	58400.0	Pipistrellus nathusii	0.445	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
254.6425	254.6497	42656.0	62753.0	Pipistrellus nathusii	0.313	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
254.7565	254.7633	40937.0	53901.0	Pipistrellus nathusii	0.353	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.0905	255.0983	40078.0	58152.0	Pipistrellus nathusii	0.459	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.2775	255.2842	38359.0	55771.0	Pipistrellus nathusii	0.479	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.3715	255.3783	38359.0	62368.0	Pipistrellus nathusii	0.494	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.5645	255.5732	39218.0	57626.0	Pipistrellus nathusii	0.503	0.632	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.6595	255.6686	40078.0	55919.0	Pipistrellus nathusii	0.461	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.7445	255.7523	40937.0	57992.0	Pipistrellus nathusii	0.274	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
255.8595	255.8684	39218.0	57067.0	Pipistrellus nathusii	0.446	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
256.1215	256.1283	35781.0	73982.0	Myotis brandtii	0.265	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
256.2105	256.2169	34921.0	65558.0	Myotis brandtii	0.36	0.593	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
256.2975	256.3037	34921.0	66252.0	Myotis brandtii	0.378	0.583	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
256.5525	256.5585	36640.0	61981.0	Myotis brandtii	0.208	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
256.6345	256.6403	37500.0	60660.0	Myotis daubentonii	0.192	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
257.1265	257.1334	36640.0	75728.0	Myotis brandtii	0.363	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
257.2755	257.2812	41796.0	65877.0	Myotis brandtii	0.232	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.1945	258.2002	38359.0	55073.0	Pipistrellus nathusii	0.294	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.4725	258.4775	40078.0	56235.0	Pipistrellus nathusii	0.503	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.6595	258.6666	38359.0	53830.0	Pipistrellus nathusii	0.377	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.7515	258.7606	39218.0	58892.0	Pipistrellus nathusii	0.456	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.8475	258.8542	40937.0	51344.0	Pipistrellus nathusii	0.649	0.674	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
258.9425	258.9497	38359.0	52973.0	Pipistrellus nathusii	0.602	0.648	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.0365	259.0471	39218.0	49584.0	Pipistrellus nathusii	0.468	0.503	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.1305	259.1394	37500.0	57180.0	Pipistrellus nathusii	0.402	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.2365	259.2433	39218.0	52911.0	Pipistrellus nathusii	0.439	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.3325	259.3392	38359.0	55229.0	Pipistrellus nathusii	0.394	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.5305	259.5371	38359.0	53159.0	Pipistrellus nathusii	0.507	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.6305	259.6362	37500.0	51040.0	Pipistrellus nathusii	0.384	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.7865	259.7928	40937.0	59965.0	Pipistrellus nathusii	0.38	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.8745	259.8822	41796.0	53400.0	Pipistrellus nathusii	0.5	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
259.9155	259.9236	39218.0	55465.0	Pipistrellus nathusii	0.428	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
260.1075	260.1144	39218.0	56071.0	Pipistrellus nathusii	0.388	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
260.2025	260.2087	39218.0	54753.0	Pipistrellus nathusii	0.565	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
260.5985	260.6044	40078.0	57788.0	Pipistrellus nathusii	0.297	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
262.0395	262.0482	46093.0	56440.0	Pipistrellus pipistrellus	0.481	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
262.1995	262.2067	40078.0	48733.0	Pipistrellus nathusii	0.371	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
262.2255	262.2335	46953.0	56832.0	Pipistrellus pipistrellus	0.586	0.622	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
262.7625	262.7718	46953.0	59160.0	Pipistrellus pipistrellus	0.501	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
262.9115	262.9191	41796.0	58496.0	Pipistrellus pipistrellus	0.306	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
263.1055	263.1107	46093.0	58659.0	Pipistrellus pipistrellus	0.575	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
264.8785	264.8843	41796.0	50953.0	Pipistrellus nathusii	0.421	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
265.0715	265.0787	40937.0	50372.0	Pipistrellus nathusii	0.461	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
265.2585	265.2672	42656.0	50496.0	Pipistrellus nathusii	0.453	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
265.4445	265.4529	40078.0	55394.0	Pipistrellus nathusii	0.487	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
265.6405	265.6466	40937.0	57017.0	Pipistrellus nathusii	0.388	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
265.9265	265.9343	40078.0	53550.0	Pipistrellus nathusii	0.443	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
266.1105	266.1179	38359.0	58474.0	Pipistrellus nathusii	0.478	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
266.4005	266.4099	39218.0	61185.0	Pipistrellus nathusii	0.565	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
267.0585	267.0655	41796.0	53820.0	Pipistrellus nathusii	0.479	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
267.2435	267.2521	41796.0	54101.0	Pipistrellus nathusii	0.457	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
267.3225	267.3309	41796.0	51737.0	Pipistrellus nathusii	0.483	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
267.6475	267.6569	41796.0	50238.0	Pipistrellus nathusii	0.483	0.5	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
268.6675	268.6744	42656.0	49525.0	Pipistrellus nathusii	0.421	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
268.7505	268.7566	42656.0	53347.0	Pipistrellus nathusii	0.43	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
268.8385	268.846	42656.0	52433.0	Pipistrellus nathusii	0.431	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
268.9205	268.9279	40078.0	55616.0	Pipistrellus nathusii	0.475	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.1615	272.1667	37500.0	49444.0	Pipistrellus nathusii	0.412	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.2505	272.2584	39218.0	52106.0	Pipistrellus nathusii	0.512	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.3855	272.3921	37500.0	50962.0	Pipistrellus nathusii	0.663	0.691	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.4955	272.5025	38359.0	51725.0	Pipistrellus nathusii	0.67	0.709	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.6295	272.6363	37500.0	53168.0	Pipistrellus nathusii	0.662	0.699	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.7275	272.7353	39218.0	54381.0	Pipistrellus nathusii	0.534	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
272.8255	272.8342	39218.0	51901.0	Pipistrellus nathusii	0.623	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
273.0315	273.0383	38359.0	50328.0	Pipistrellus nathusii	0.621	0.66	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
273.1655	273.1734	38359.0	54013.0	Pipistrellus nathusii	0.62	0.676	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
273.4605	273.4696	39218.0	53676.0	Pipistrellus nathusii	0.656	0.681	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
273.5335	273.5399	41796.0	51448.0	Pipistrellus nathusii	0.501	0.546	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
273.7625	273.7686	37500.0	61409.0	Pipistrellus nathusii	0.241	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
274.0775	274.0838	35781.0	67164.0	Pipistrellus nathusii	0.247	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
274.7675	274.7725	39218.0	59924.0	Myotis daubentonii	0.231	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
275.3205	275.3267	39218.0	63621.0	Myotis daubentonii	0.197	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
275.4075	275.4135	36640.0	63839.0	Myotis daubentonii	0.262	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
275.5005	275.5068	34921.0	64139.0	Myotis brandtii	0.274	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
275.5865	275.5926	37500.0	64810.0	Myotis daubentonii	0.172	0.531	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
276.0225	276.0279	36640.0	61534.0	Pipistrellus nathusii	0.277	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
276.6405	276.6486	40937.0	48921.0	Pipistrellus nathusii	0.503	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.0435	277.0488	40078.0	56197.0	Pipistrellus nathusii	0.523	0.603	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.1155	277.1226	40078.0	54378.0	Pipistrellus nathusii	0.57	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.3865	277.392	39218.0	56523.0	Pipistrellus nathusii	0.564	0.641	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.4815	277.4877	40078.0	50522.0	Pipistrellus nathusii	0.435	0.522	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.5785	277.5846	40078.0	52480.0	Pipistrellus nathusii	0.491	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.8705	277.8759	38359.0	51376.0	Pipistrellus nathusii	0.429	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
277.9725	277.9788	40078.0	48916.0	Pipistrellus nathusii	0.437	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
279.0125	279.0198	42656.0	52555.0	Pipistrellus nathusii	0.448	0.533	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
279.0955	279.1064	42656.0	56355.0	Pipistrellus nathusii	0.4	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
279.5305	279.5397	40078.0	56781.0	Pipistrellus nathusii	0.465	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
279.6225	279.6288	38359.0	54898.0	Pipistrellus nathusii	0.367	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
279.8915	279.8981	38359.0	59089.0	Pipistrellus nathusii	0.365	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.0885	280.0948	38359.0	60006.0	Pipistrellus nathusii	0.455	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.1925	280.1992	38359.0	65589.0	Pipistrellus nathusii	0.401	0.6	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.2975	280.3037	40078.0	56889.0	Pipistrellus nathusii	0.583	0.65	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.4005	280.4069	37500.0	66854.0	Pipistrellus nathusii	0.417	0.503	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.5055	280.5123	39218.0	56194.0	Pipistrellus nathusii	0.6	0.657	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.6075	280.6142	37500.0	65068.0	Pipistrellus nathusii	0.316	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.7125	280.7187	39218.0	60576.0	Pipistrellus nathusii	0.569	0.643	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
280.9975	281.0051	37500.0	62369.0	Pipistrellus nathusii	0.47	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
281.1755	281.1818	40078.0	65611.0	Pipistrellus nathusii	0.637	0.668	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
281.2645	281.2703	38359.0	61809.0	Pipistrellus nathusii	0.322	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
281.4395	281.4458	38359.0	63514.0	Pipistrellus nathusii	0.38	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
281.5265	281.5328	35781.0	63049.0	Pipistrellus nathusii	0.193	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
282.2995	282.3048	37500.0	61294.0	Myotis brandtii	0.295	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
282.3805	282.3857	37500.0	58589.0	Myotis brandtii	0.278	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
282.6595	282.6647	39218.0	61219.0	Myotis brandtii	0.263	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
282.7445	282.7504	34921.0	65766.0	Myotis brandtii	0.492	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
282.8235	282.8281	40078.0	56472.0	Myotis brandtii	0.216	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
283.1445	283.1528	42656.0	58088.0	Pipistrellus nathusii	0.36	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
283.2045	283.2108	41796.0	60268.0	Pipistrellus nathusii	0.198	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
283.5425	283.5481	43515.0	60435.0	Pipistrellus nathusii	0.353	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
283.9265	283.9312	41796.0	56718.0	Myotis brandtii	0.22	0.533	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
286.0675	286.0751	45234.0	51544.0	Pipistrellus pipistrellus	0.408	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
286.2505	286.2569	45234.0	55296.0	Pipistrellus pipistrellus	0.369	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
286.4245	286.4326	45234.0	58217.0	Pipistrellus pipistrellus	0.364	0.652	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
286.5215	286.5261	46093.0	55667.0	Pipistrellus pipistrellus	0.496	0.59	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
288.0325	288.0376	40937.0	63422.0	Pipistrellus nathusii	0.192	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
288.4025	288.408	44375.0	59946.0	Pipistrellus pipistrellus	0.231	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
289.0655	289.0711	44375.0	54632.0	Pipistrellus nathusii	0.344	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
290.1115	290.1175	39218.0	64057.0	Myotis daubentonii	0.294	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
290.3035	290.3091	40937.0	60218.0	Pipistrellus nathusii	0.401	0.501	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
290.4055	290.4106	38359.0	56052.0	Myotis daubentonii	0.306	0.512	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
290.9005	290.9061	39218.0	58474.0	Myotis daubentonii	0.299	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
291.3035	291.3081	39218.0	58013.0	Myotis daubentonii	0.414	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
291.3595	291.3648	40078.0	59712.0	Myotis daubentonii	0.398	0.526	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
291.4135	291.4188	38359.0	61869.0	Myotis daubentonii	0.374	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
292.7535	292.759	42656.0	65358.0	Pipistrellus pipistrellus	0.369	0.567	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
293.3055	293.3116	38359.0	63811.0	Myotis daubentonii	0.378	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
293.3975	293.4036	44375.0	68091.0	Pipistrellus pipistrellus	0.251	0.539	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
293.5645	293.5703	45234.0	65563.0	Pipistrellus pipistrellus	0.232	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
293.7325	293.73720000000003	48671.0	56949.0	Pipistrellus pipistrellus	0.494	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
294.3475	294.35450000000003	40078.0	54873.0	Pipistrellus nathusii	0.516	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
294.4435	294.4497	38359.0	58802.0	Pipistrellus nathusii	0.43	0.586	-1	Echolocation	/mnt/ubna_data_01/recover-20220630_unit2/20220629_083000.WAV	Foliage	recover-20220630_unit2	10
