Unnamed: 0	start_time	end_time	low_freq	high_freq	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
23	712.1095	712.1153	45234.0	65814.0	Pipistrellus pipistrellus	0.549	0.626	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
24	712.2085	712.2148	47812.0	62579.0	Pipistrellus pipistrellus	0.626	0.651	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
24	712.2085	712.2148	47812.0	62579.0	Pipistrellus pipistrellus	0.626	0.651	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
25	712.3055	712.3115	46093.0	69793.0	Pipistrellus pipistrellus	0.618	0.691	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
25	712.3055	712.3115	46093.0	69793.0	Pipistrellus pipistrellus	0.618	0.691	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
26	712.4045	712.4099	46953.0	65344.0	Pipistrellus pipistrellus	0.5	0.585	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
26	712.4045	712.4099	46953.0	65344.0	Pipistrellus pipistrellus	0.5	0.585	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
27	712.4955	712.5019	44375.0	78349.0	Pipistrellus pipistrellus	0.58	0.648	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
27	712.4955	712.5019	44375.0	78349.0	Pipistrellus pipistrellus	0.58	0.648	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
28	712.5925	712.5979	46093.0	66052.0	Pipistrellus pipistrellus	0.531	0.611	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
28	712.5925	712.5979	46093.0	66052.0	Pipistrellus pipistrellus	0.531	0.611	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
29	712.6895	712.6954	45234.0	76640.0	Pipistrellus pipistrellus	0.632	0.658	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
29	712.6895	712.6954	45234.0	76640.0	Pipistrellus pipistrellus	0.632	0.658	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
30	712.7785	712.7832	46953.0	67182.0	Pipistrellus pipistrellus	0.517	0.58	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
30	712.7785	712.7832	46953.0	67182.0	Pipistrellus pipistrellus	0.517	0.58	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
31	712.8795	712.8854	44375.0	73030.0	Pipistrellus pipistrellus	0.622	0.677	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
31	712.8795	712.8854	44375.0	73030.0	Pipistrellus pipistrellus	0.622	0.677	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
32	712.9695	712.9748	46953.0	66104.0	Pipistrellus pipistrellus	0.556	0.589	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
32	712.9695	712.9748	46953.0	66104.0	Pipistrellus pipistrellus	0.556	0.589	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
33	713.0535	713.0594	45234.0	74028.0	Pipistrellus pipistrellus	0.562	0.61	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
33	713.0535	713.0594	45234.0	74028.0	Pipistrellus pipistrellus	0.562	0.61	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
34	713.1475	713.1531	45234.0	73220.0	Pipistrellus pipistrellus	0.531	0.57	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
34	713.1475	713.1531	45234.0	73220.0	Pipistrellus pipistrellus	0.531	0.57	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
35	713.2445	713.2508	46093.0	64847.0	Pipistrellus pipistrellus	0.604	0.682	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
35	713.2445	713.2508	46093.0	64847.0	Pipistrellus pipistrellus	0.604	0.682	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
36	713.3355	713.3415	44375.0	75151.0	Pipistrellus pipistrellus	0.594	0.63	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
36	713.3355	713.3415	44375.0	75151.0	Pipistrellus pipistrellus	0.594	0.63	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
37	713.4295	713.4362	47812.0	65349.0	Pipistrellus pipistrellus	0.656	0.731	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
37	713.4295	713.4362	47812.0	65349.0	Pipistrellus pipistrellus	0.656	0.731	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
38	713.4895	713.494	49531.0	63542.0	Pipistrellus pipistrellus	0.652	0.68	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
38	713.4895	713.494	49531.0	63542.0	Pipistrellus pipistrellus	0.652	0.68	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
39	713.6255	713.6314	46953.0	65995.0	Pipistrellus pipistrellus	0.635	0.674	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
39	713.6255	713.6314	46953.0	65995.0	Pipistrellus pipistrellus	0.635	0.674	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
40	713.7195	713.725	45234.0	76531.0	Pipistrellus pipistrellus	0.557	0.581	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
40	713.7195	713.725	45234.0	76531.0	Pipistrellus pipistrellus	0.557	0.581	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
41	713.9185	713.9233	46953.0	66510.0	Pipistrellus pipistrellus	0.638	0.685	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
41	713.9185	713.9233	46953.0	66510.0	Pipistrellus pipistrellus	0.638	0.685	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
42	714.0195	714.0282	44375.0	68417.0	Pipistrellus pipistrellus	0.579	0.655	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
42	714.0195	714.0282	44375.0	68417.0	Pipistrellus pipistrellus	0.579	0.655	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
43	714.1275	714.1338	46093.0	58215.0	Pipistrellus pipistrellus	0.542	0.582	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
43	714.1275	714.1338	46093.0	58215.0	Pipistrellus pipistrellus	0.542	0.582	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
44	714.2245	714.2329	46953.0	63372.0	Pipistrellus pipistrellus	0.473	0.539	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
44	714.2245	714.2329	46953.0	63372.0	Pipistrellus pipistrellus	0.473	0.539	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
45	714.3195	714.3282	44375.0	67073.0	Pipistrellus pipistrellus	0.491	0.581	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
45	714.3195	714.3282	44375.0	67073.0	Pipistrellus pipistrellus	0.491	0.581	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
46	714.4265	714.4366	46953.0	58463.0	Pipistrellus pipistrellus	0.466	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
46	714.4265	714.4366	46953.0	58463.0	Pipistrellus pipistrellus	0.466	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
47	714.5325	714.5435	44375.0	63097.0	Pipistrellus pipistrellus	0.473	0.615	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
47	714.5325	714.5435	44375.0	63097.0	Pipistrellus pipistrellus	0.473	0.615	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
48	714.7405	714.7492	46093.0	64028.0	Pipistrellus pipistrellus	0.528	0.698	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
48	714.7405	714.7492	46093.0	64028.0	Pipistrellus pipistrellus	0.528	0.698	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
49	714.9575	714.9695	45234.0	62627.0	Pipistrellus pipistrellus	0.404	0.527	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
49	714.9575	714.9695	45234.0	62627.0	Pipistrellus pipistrellus	0.404	0.527	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
50	715.0585	715.0714	46953.0	52538.0	Pipistrellus pipistrellus	0.469	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
50	715.0585	715.0714	46953.0	52538.0	Pipistrellus pipistrellus	0.469	0.522	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
51	715.1675	715.1765	45234.0	61130.0	Pipistrellus pipistrellus	0.506	0.658	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
51	715.1675	715.1765	45234.0	61130.0	Pipistrellus pipistrellus	0.506	0.658	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
52	715.3815	715.3896	46093.0	63387.0	Pipistrellus pipistrellus	0.524	0.618	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
52	715.3815	715.3896	46093.0	63387.0	Pipistrellus pipistrellus	0.524	0.618	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
53	715.4855	715.4958	46093.0	61274.0	Pipistrellus pipistrellus	0.473	0.561	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
53	715.4855	715.4958	46093.0	61274.0	Pipistrellus pipistrellus	0.473	0.561	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
54	715.5965	715.6064	45234.0	61353.0	Pipistrellus pipistrellus	0.466	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
54	715.5965	715.6064	45234.0	61353.0	Pipistrellus pipistrellus	0.466	0.531	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
55	715.8125	715.8216	46953.0	57060.0	Pipistrellus pipistrellus	0.532	0.604	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
55	715.8125	715.8216	46953.0	57060.0	Pipistrellus pipistrellus	0.532	0.604	-1	Echolocation	/mnt/ubna_data_02/recover-20220929/UBNA_003/20220928_040000.WAV	Central Pond	recover-20220929	3
